0.3620425143058693, 0.37706229876211794
0.4055344444759608, 0.38200876880804546
0.45425103173790454, 0.38608233237528
0.5088199107269231, 0.3880463719523395
0.5699441134159796, 0.3943022017163067
0.6384111265485881, 0.4009944847196204
0.7151030371350974, 0.4129605776983716
0.801007896720799, 0.42605417487876807
0.8972324508361226, 0.440529873983762
1.0047696460048177, 0.4590874028158263
1.0845058021193732, 0.4719353297258937
1.1882350488945146, 0.4823930138577517
1.3309769472355344, 0.5014514719758844
1.4908663363536985, 0.5216495579967552
1.6475614611481764, 0.5514094555233796
1.8158145382771478, 0.5828716584527862
1.969078555856138, 0.6154967034171375
2.1295191229139543, 0.6463339346309143
2.315507274569118, 0.681064103668082
2.510947910246898, 0.7115107583462015
2.7450383253080552, 0.7468545800191371
3.009069183794762, 0.7826349446165521
3.2984957876124192, 0.8150019038626635
3.6353463872713694, 0.8499121378983291
4.089461841625692, 0.8879644761190398
4.561231849548871, 0.9098360978650311
5.083487633613004, 0.9254057800959867
5.722930848676232, 0.940632544068349
6.410422784025587, 0.9483795890667501
7.161133937206135, 0.9548609196710464
